销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,视野,成色,建筑设计水平,建筑年份,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距医院的交通距离,销售年份,销售季度,是否位于西雅图,最近一次翻新距今年份,是否邻近海岸
268000,4,1.5,1730,7020,1.5,0,4,5,1953,47.4939,-122.167,1110,7020,2.666666667,无,10.9,0.418648795,2015,Q2,否,62,否
440000,4,1.5,1690,3245,1.5,0,3,8,1929,47.5445,-122.375,1380,1590,2.666666667,无,4.84,0.3182733,2014,Q4,是,85,否
1400000,3,2.5,2550,7200,2,2,3,10,1981,47.5996,-122.288,2030,3500,1.2,无,1.76,0.133126307,2014,Q2,是,1,是
266500,4,1.75,1880,7632,1,0,4,7,1978,47.3068,-122.372,1840,8528,2.285714286,有,21.09,0.507470721,2014,Q2,否,36,否
635000,4,2.5,2930,8679,2,0,3,8,2014,47.5164,-122.19,2030,7264,1.6,无,9.02,0.393844328,2014,Q4,否,0,否
650000,4,2.25,2440,9320,1,0,4,7,1957,47.5933,-122.135,1530,9335,1.777777778,有,8.76,0.240961112,2015,Q1,否,58,否
312500,4,1.75,2280,7840,1,0,3,7,1957,47.4809,-122.224,2120,7260,2.285714286,有,10.16,0.426608346,2015,Q1,否,58,否
225000,3,1,900,6099,1,0,3,6,1944,47.4807,-122.289,1240,6099,3,有,9.24,0.412938726,2014,Q3,是,70,否
425000,4,1.75,1980,8400,1,0,3,7,1968,47.6721,-122.152,1920,8400,2.285714286,有,8.86,0.13224325,2014,Q4,否,46,否
572000,5,2.25,2340,9225,2,0,3,8,1973,47.6369,-122.098,2140,9348,2.222222222,无,10.51,0.13224325,2014,Q3,否,41,是
386500,4,2.5,3110,5048,2,0,3,8,2002,47.3782,-122.125,3110,5190,1.6,无,18.6,0.503535928,2015,Q2,否,13,否
452000,2,1,980,5000,1,0,3,6,1904,47.6744,-122.369,1270,4500,2,无,0.65,0.129247546,2015,Q1,是,111,否
278000,4,2,1480,6324,1,0,3,7,1943,47.6147,-122.302,1480,3600,2,无,0.86,0.08600778,2014,Q4,是,71,否
450000,2,1.75,2130,6574,1,0,3,8,1946,47.6529,-122.411,2130,6275,1.142857143,有,1.1,0.191847839,2015,Q2,是,69,否
611000,2,1,1270,5100,1,0,3,7,1900,47.6771,-122.328,1670,3900,2,有,2.08,0.079908722,2014,Q4,是,114,是
214100,2,2.5,1150,2064,2,0,3,7,2004,47.3516,-122.292,1880,2855,0.8,无,18.09,0.501579779,2014,Q2,否,10,否
317000,3,2.5,1840,5011,2,0,3,8,2012,47.3555,-122.054,2000,4793,1.2,无,21.71,0.437399093,2014,Q2,否,2,否
1000000,5,2.75,1510,5700,2,1,4,7,1946,47.6653,-122.27,2190,5700,1.818181818,无,3.65,0.07939949,2015,Q2,是,69,是
525000,4,2.5,3070,7200,2,0,3,8,2005,47.4899,-122.138,2590,7200,1.6,无,12.03,0.431098359,2015,Q2,否,10,否
436000,3,2.25,1800,6680,2,0,3,8,1983,47.7293,-122.223,1630,8621,1.333333333,无,7.92,0.275708061,2014,Q4,否,31,否
450000,3,1.75,1540,9154,1,0,3,8,1983,47.6207,-122.042,1990,10273,1.714285714,无,13.01,0.13224325,2014,Q3,否,31,否
340000,4,1.75,1400,8374,1,0,3,7,1953,47.4735,-122.344,1420,8360,2.285714286,无,9.54,0.442335861,2015,Q2,是,62,否
749000,3,2.5,3380,7126,2,0,3,8,1965,47.6276,-122.122,1810,7308,1.2,无,9.32,0.13224325,2014,Q3,否,11,否
330000,3,1.5,1440,7875,1,0,4,8,1968,47.4561,-122.148,1800,8964,2,无,13.49,0.437399093,2015,Q2,否,47,否
568000,3,2.5,1740,1279,3,0,3,8,2008,47.5891,-122.387,1740,1280,1.2,无,2.49,0.311497315,2014,Q3,是,6,否
239000,3,1.75,1470,8925,1,0,4,7,1957,47.2026,-122,1430,9282,1.714285714,无,32.07,0.503535928,2014,Q3,否,57,否
528000,3,2.5,2810,4932,2,0,3,8,2003,47.7739,-122.227,2470,4919,1.2,无,10.13,0.275708061,2015,Q1,否,12,否
385000,4,3,2090,5102,1,0,3,7,1994,47.5427,-122.356,2090,5102,1.333333333,有,4.79,0.326954288,2014,Q3,是,20,否
815000,5,3.25,3230,5000,2,1,3,9,2002,47.5202,-122.393,1520,5000,1.538461538,有,6.7,0.384619716,2014,Q4,是,12,是
690000,3,1.75,2070,6000,1,3,3,8,1955,47.5226,-122.382,2200,6000,1.714285714,有,6.38,0.373738463,2014,Q4,是,59,否
210000,3,1,1660,7440,1,0,3,7,1957,47.5242,-122.362,1540,7440,3,有,6.09,0.348690614,2015,Q1,是,58,否
599000,4,1,1590,4280,1.5,0,3,7,1924,47.667,-122.335,2230,4280,4,无,1.31,0.067406048,2015,Q2,是,91,否
860000,3,1.75,1860,5584,1,0,3,8,1951,47.637,-122.4,1630,6022,1.714285714,有,1.26,0.181998897,2015,Q1,是,64,否
147200,3,1,1420,9600,1,0,4,6,1954,47.4232,-122.292,1400,8415,3,无,13.16,0.532821775,2015,Q1,是,61,否
476900,3,1,1240,5758,1.5,0,4,6,1910,47.5675,-122.396,1460,5750,3,有,3.86,0.302891654,2015,Q2,是,105,否
567500,3,1,1440,3060,1.5,0,4,7,1910,47.6769,-122.307,1440,3570,3,无,2.59,0.065921539,2014,Q4,是,104,否
335000,3,1.75,2430,9133,1,0,4,7,1978,47.5116,-122.157,1980,9592,1.714285714,有,10.35,0.415300639,2014,Q2,否,36,否
395000,3,1.75,1620,8085,1,0,3,7,1976,47.7349,-122.197,1700,8085,1.714285714,有,9.08,0.275708061,2014,Q3,否,38,否
650000,2,1,1030,5750,1,0,5,8,1928,47.5861,-122.391,1570,5750,2,无,2.77,0.309147908,2014,Q2,是,86,否
637000,4,2.75,2900,5803,2,0,3,9,2007,47.7368,-122.232,2900,6212,1.454545455,无,8.01,0.275708061,2015,Q1,否,8,否
692500,3,2.25,3420,9900,1,0,3,9,1963,47.7412,-122.256,2290,10700,1.333333333,有,7.57,0.274214155,2014,Q4,否,10,否
547000,5,2.5,2200,4080,1.5,0,5,7,1916,47.6872,-122.35,1300,4080,2,有,1.86,0.122008968,2014,Q2,是,98,否
365000,3,1,1090,6435,1,0,4,7,1955,47.5334,-122.365,1340,6435,3,无,5.48,0.334637614,2014,Q2,是,59,否
525000,3,1.75,1970,8000,1,0,4,8,1968,47.6324,-122.1,1910,8000,1.714285714,无,10.38,0.13224325,2014,Q4,否,46,否
430000,4,3,3220,8936,2,0,3,9,1990,47.4208,-122.213,2810,10500,1.333333333,有,14.18,0.503535928,2014,Q2,否,24,否
325000,3,1,1600,7500,1,0,3,7,1966,47.7198,-122.182,2050,7200,3,无,9.01,0.128667689,2014,Q4,否,48,否
279000,2,1,670,6300,1,0,5,6,1942,47.5161,-122.374,760,6300,2,无,6.73,0.383090787,2014,Q3,是,72,否
805000,4,1.75,2360,4750,2,0,5,7,1911,47.6729,-122.293,1810,4750,2.285714286,有,2.91,0.065827734,2015,Q1,是,104,否
419950,3,3,2150,3962,1.5,0,3,7,1949,47.7183,-122.285,1730,4609,1,有,5.5,0.175735555,2015,Q1,是,66,否
425000,2,1,620,4455,1,0,3,6,1927,47.6877,-122.395,1180,5000,2,无,1.84,0.189964574,2015,Q2,是,88,否
446000,4,1.75,1730,5922,2,0,5,7,1949,47.7188,-122.321,1700,6127,2.285714286,无,4.42,0.164102289,2014,Q3,是,65,否
455000,5,2,2500,7860,1,0,3,7,1963,47.7212,-122.226,2060,9684,2.5,有,7.43,0.128667689,2015,Q1,否,52,否
226550,3,1,990,4440,1,0,3,6,1943,47.522,-122.354,990,6771,3,无,6.2,0.346051312,2014,Q3,是,71,否
764000,3,2,1420,4080,1.5,0,5,8,1904,47.6801,-122.348,1220,3060,1.5,无,1.56,0.109855266,2014,Q3,是,110,是
453000,4,2,1880,5100,1,0,3,8,1952,47.6872,-122.349,1610,4590,2,无,1.88,0.120068676,2014,Q4,是,62,否
219950,3,1,1300,9620,1,0,3,7,1971,47.282,-122.331,1420,9620,3,无,22.78,0.498346866,2015,Q1,否,44,否
702500,3,1.5,2360,6750,2,0,5,7,1926,47.6923,-122.332,1320,4500,2,有,2.67,0.115794685,2014,Q2,是,88,否
798750,2,2.25,2160,2578,3,0,3,8,2005,47.6607,-122.354,1800,2142,0.888888889,无,0.91,0.085045489,2015,Q1,是,10,否
320000,2,1,950,5316,1,2,3,7,1948,47.57,-122.38,1620,6085,2,无,3.3,0.277022669,2014,Q2,是,66,否
540000,4,2.5,2290,4450,2,0,3,9,2004,47.7385,-122.169,2570,5096,1.6,无,10.25,0.275708061,2014,Q3,否,10,否
1170000,4,3.75,3920,4500,3,0,3,8,2013,47.6805,-122.346,2040,3000,1.066666667,无,1.64,0.10879211,2015,Q1,是,2,是
525000,3,1.75,1720,7200,1,0,3,7,1977,47.6977,-122.132,1700,8400,1.714285714,有,10.46,0.13224325,2015,Q2,否,38,否
324950,4,2.5,2641,8615,2,0,3,7,1998,47.4038,-122.213,2641,8091,1.6,无,15.28,0.503535928,2014,Q3,否,16,否
464000,3,2.5,2460,5400,1,0,4,8,2001,47.5231,-122.202,1745,5400,1.2,有,8.3,0.393844328,2014,Q3,否,13,否
266000,4,2.25,1995,7102,2,0,4,8,1981,47.2986,-122.37,1880,7950,1.777777778,无,21.66,0.507470721,2014,Q3,否,33,否
415000,3,1.75,1270,4800,1,0,3,7,1952,47.5362,-122.376,1220,4800,1.714285714,无,5.4,0.33545547,2014,Q2,是,0,否
550000,4,2.75,3080,6731,2,3,3,9,2003,47.4522,-122.118,3080,6731,1.454545455,无,14.58,0.437399093,2014,Q3,否,11,否
235000,3,2.25,1670,7606,2,0,3,7,1990,47.1949,-121.982,1670,7433,1.333333333,无,32.94,0.503535928,2015,Q1,否,25,否
280000,3,2,1470,8089,1,0,3,7,1987,47.3878,-122.316,1530,7721,1.5,无,15.52,0.498346866,2014,Q2,是,27,否
459000,3,1.75,1730,7807,1,0,3,7,1976,47.7211,-122.169,1800,7650,1.714285714,有,9.57,0.128667689,2014,Q4,否,38,否
195000,3,1,1070,7615,1,0,4,7,1969,47.3189,-122.373,1240,6906,3,无,20.26,0.508931224,2014,Q4,否,45,否
235000,3,1.5,1660,8738,1,0,4,7,1959,47.3117,-122.208,1500,8466,2,有,21.45,0.503535928,2014,Q4,否,55,否
440000,3,2.5,1040,1032,3,0,3,7,2007,47.6673,-122.377,1290,1275,1.2,无,0.22,0.127673504,2015,Q1,是,8,否
515000,2,1,970,3300,1,0,4,7,1916,47.6609,-122.343,1060,3600,2,无,0.81,0.067589403,2015,Q1,是,99,否
1200000,5,2.75,2910,9480,1.5,0,3,8,1939,47.6552,-122.278,2940,6600,1.818181818,无,3.13,0.067646273,2014,Q2,是,75,是
600000,2,1,1110,3500,1.5,0,3,6,1912,47.6453,-122.327,1884,1778,2,有,0.86,0.044044317,2014,Q4,是,102,是
764000,4,2.5,2790,7938,2,0,3,9,1997,47.6223,-122.026,2780,7779,1.6,无,13.76,0.13224325,2014,Q2,否,17,否
337000,4,2,1590,8779,1,0,3,8,2001,47.7408,-121.974,2090,9600,2,无,18.4,0.13224325,2014,Q3,否,13,否
249000,4,1,1200,7552,1,0,3,6,1919,47.5317,-122.37,1580,7680,4,有,5.64,0.343001883,2014,Q4,是,95,否
269950,3,2.25,1510,6000,1,0,4,7,1993,47.3484,-122.036,1510,6000,1.333333333,有,22.6,0.437399093,2015,Q1,否,22,否
1300000,4,2.5,3070,4000,2,0,4,8,1940,47.659,-122.281,2560,4000,1.6,有,3.04,0.05850855,2015,Q1,是,75,否
475000,4,2.25,2110,7560,2,0,4,8,1974,47.7331,-122.183,2110,7560,1.777777778,无,9.5,0.275708061,2014,Q3,否,40,否
339000,3,2,2350,8459,1.5,0,3,9,1989,47.3043,-122.349,2430,8459,1.5,无,21.23,0.511431829,2015,Q1,否,26,否
397500,4,1.75,2220,4760,1,0,3,7,1918,47.5215,-122.348,940,4760,2.285714286,有,6.23,0.338675631,2014,Q3,是,96,否
460000,3,2,1760,9055,2,0,4,7,1985,47.6534,-122.128,2010,9383,1.5,无,9.41,0.13224325,2014,Q2,否,29,否
370000,4,2.75,2200,5207,1,0,5,7,1951,47.74,-122.343,1210,6008,1.454545455,有,5.34,0.234419582,2014,Q4,是,63,否
250000,4,1,1550,7296,1.5,0,3,6,1957,47.5184,-122.366,1370,7680,4,无,6.51,0.365165085,2015,Q1,是,58,否
430000,2,2.25,1040,1516,2,0,3,8,2008,47.6037,-122.307,1560,1920,0.888888889,无,0.88,0.11230656,2014,Q3,是,6,否
1090000,3,1.5,2560,4000,1.5,0,5,8,1927,47.6384,-122.279,2560,4000,2,有,2.62,0.094275279,2014,Q3,是,87,是
670000,3,1.75,1850,8160,1,0,3,8,1952,47.7241,-122.363,1600,8160,1.714285714,无,4.08,0.219303052,2015,Q2,是,63,否
479990,3,2.5,2010,2386,2,0,3,8,2014,47.5525,-121.998,1690,1870,1.2,有,15.63,0.415300639,2014,Q3,否,0,否
643000,4,2.5,2518,4663,2,0,3,8,2005,47.5894,-122.017,2280,4525,1.6,无,14.26,0.240961112,2015,Q2,否,10,否
731100,3,2.5,2060,8778,1,0,3,8,1953,47.5245,-122.384,1990,7560,1.2,有,6.28,0.372121554,2014,Q3,是,4,否
740000,3,1,1230,6380,1.5,0,3,7,1927,47.6947,-122.315,1250,6380,3,无,3.39,0.1060911,2015,Q2,是,88,否
740000,3,1.75,2020,9478,1,0,4,9,1961,47.5383,-122.238,3050,15594,1.714285714,无,6.42,0.2804564,2014,Q4,否,53,否
250000,3,2,1430,7280,1,0,3,7,1980,47.3742,-122.18,1430,7280,1.5,有,17.74,0.503535928,2014,Q4,否,34,否
656000,2,2.5,2270,1763,3,0,3,7,2009,47.6757,-122.121,2180,1763,0.8,有,10.27,0.13224325,2015,Q1,否,6,否
300000,4,2.5,1910,8058,2,0,3,8,1992,47.3891,-122.172,1910,6500,1.6,无,16.94,0.503535928,2014,Q4,否,22,否
311000,4,2.5,2690,6124,2,0,3,7,2007,47.3343,-122.058,2300,6002,1.6,无,22.82,0.437399093,2014,Q3,否,7,否
360000,3,1.75,1330,7482,1,0,4,7,1975,47.7322,-122.207,1480,8096,1.714285714,无,8.6,0.275708061,2014,Q3,否,39,否
469950,3,3.25,1760,1778,3,0,3,8,2008,47.7201,-122.301,1520,1615,0.923076923,无,5.06,0.166670289,2014,Q3,是,6,否
240000,3,1.75,1570,8750,1,0,3,7,1960,47.4425,-122.333,1890,8825,1.714285714,无,11.7,0.483847,2014,Q3,是,54,否
232000,2,1,960,8100,1,0,3,6,1936,47.494,-122.304,960,12150,2,有,8.24,0.390367487,2014,Q3,是,78,否
355000,3,2.25,1960,7000,1,0,3,8,1980,47.4427,-122.126,1980,7140,1.333333333,有,14.85,0.437399093,2014,Q4,否,34,否
475000,4,2,1790,2250,1,2,4,7,1909,47.6526,-122.345,1440,1545,2,有,0.24,0.064011725,2014,Q2,是,105,否
823000,3,2.5,2560,9825,2,0,4,9,1988,47.5497,-122.145,2710,12034,1.2,无,9.28,0.393844328,2015,Q1,否,27,否
395000,2,1.5,1010,3060,1,0,4,7,1918,47.6897,-122.354,1160,4080,1.333333333,无,1.9,0.130876292,2014,Q4,是,96,否
499000,4,3.75,2560,5250,2,0,3,7,1963,47.7326,-122.342,1400,5250,1.066666667,有,4.87,0.209227243,2015,Q2,是,9,否
420000,2,1.75,1200,3136,1,0,3,7,1904,47.6132,-122.297,1330,3164,1.142857143,有,1.09,0.092934566,2015,Q2,是,10,否
267000,3,1,1400,8100,1.5,0,3,6,1944,47.7124,-122.289,1420,8100,3,无,5.08,0.156682968,2014,Q3,是,70,否
490000,3,2.5,2010,9725,2,0,4,8,1987,47.568,-122.018,1850,6858,1.2,无,14.46,0.240961112,2014,Q3,否,27,否
619000,4,2,2300,3400,1.5,0,5,8,1915,47.678,-122.361,1670,4200,2,有,1.04,0.123629425,2014,Q2,是,99,否
549000,3,2,1340,3000,2,0,5,7,1905,47.6857,-122.349,1120,3000,1.5,无,1.8,0.120301029,2014,Q4,是,109,否
422500,3,1.75,1560,7245,1.5,0,3,7,1962,47.6868,-122.119,2220,8502,1.714285714,无,10.7,0.13224325,2014,Q4,否,29,否
400000,4,3.5,3350,9681,1,1,3,7,1980,47.3978,-122.322,2580,9681,1.142857143,有,14.81,0.498346866,2014,Q3,是,34,否
692500,4,2.75,3710,7984,2,0,3,9,1999,47.5352,-121.868,2950,7984,1.454545455,无,21.81,0.418648795,2014,Q3,否,15,否
310000,4,2.5,2430,5499,2,0,3,8,2002,47.3779,-122.125,2890,5190,1.6,无,18.62,0.503535928,2014,Q2,否,12,否
499900,3,1.75,2430,8820,1,2,3,8,1977,47.4972,-122.233,2390,10050,1.714285714,有,8.96,0.396549106,2014,Q4,是,37,否
492000,3,2.25,2100,7335,2,0,3,8,1983,47.647,-122.061,2050,8930,1.333333333,无,12.34,0.13224325,2014,Q3,否,31,否
800000,3,2.5,1630,2640,2,0,5,8,1919,47.6452,-122.371,1630,3000,1.2,无,1.01,0.120095666,2014,Q3,是,95,否
832600,4,1,1640,4200,1.5,0,3,7,1925,47.6601,-122.332,1730,3990,4,无,0.95,0.05031588,2015,Q2,是,90,否
470000,4,2.75,2310,7350,1,0,3,8,1989,47.7505,-122.182,2600,6077,1.454545455,有,10.31,0.275708061,2015,Q1,否,26,否
542000,2,2,1930,4500,1,0,3,8,2003,47.7104,-122.031,1670,5200,1,无,15.09,0.13224325,2014,Q4,否,11,否
308130,4,2.5,2300,7500,1,3,2,7,1959,47.4125,-122.33,2300,7500,1.6,有,13.77,0.498346866,2014,Q4,是,55,否
310000,2,1,1050,2699,1,0,3,7,2005,47.5471,-121.996,1240,2671,2,无,15.82,0.415300639,2015,Q1,否,10,否
235000,2,1,1500,8015,1,0,3,6,1947,47.5027,-122.348,1130,8015,2,无,7.53,0.374938938,2014,Q4,是,67,否
215000,3,1,1150,7560,1,0,4,6,1958,47.4613,-122.184,1230,7560,3,无,12.25,0.437399093,2014,Q3,否,56,否
245000,3,1.75,1720,9342,1,0,4,7,1981,47.3177,-122.182,1330,7540,1.714285714,有,21.39,0.503535928,2014,Q4,否,33,否
299000,4,2.5,2400,6078,2,0,3,8,2001,47.2606,-122.285,2406,7642,1.6,无,24.38,0.501579779,2015,Q1,否,14,否
198000,4,1.75,2080,7200,1,0,4,7,1966,47.3385,-122.282,1500,7350,2.285714286,有,19.03,0.501579779,2014,Q3,否,48,否
950000,5,3.25,3400,7452,2,0,3,10,1999,47.6141,-122.136,2650,8749,1.538461538,无,8.61,0.13224325,2014,Q2,否,15,否
300000,4,1.75,2200,7600,2,0,3,8,1978,47.3131,-122.191,1910,7600,2.285714286,无,21.57,0.503535928,2015,Q1,否,37,否
528000,5,1.75,2140,8580,1,0,3,7,1962,47.6625,-122.178,1600,9206,2.857142857,有,7.48,0.13224325,2014,Q3,否,52,否
770000,4,3.25,4270,6384,2,0,3,9,2001,47.5362,-121.874,2850,6285,1.230769231,有,21.52,0.418648795,2015,Q1,否,14,否
255000,3,1.75,1340,7210,1,0,4,7,1975,47.4182,-122.167,1370,7210,1.714285714,无,15.23,0.437399093,2015,Q1,否,40,否
220000,1,1.5,1100,3451,1.5,0,4,8,1978,47.3829,-122.322,1400,4560,0.666666667,无,15.84,0.498346866,2015,Q2,是,37,是
690700,5,2.75,2870,5349,2,0,3,9,2005,47.5405,-122.187,2800,5000,1.818181818,无,7.98,0.393844328,2015,Q1,否,10,否
447000,2,1,1320,8380,1,0,3,7,1953,47.705,-122.367,1290,8025,2,无,2.75,0.184105387,2014,Q2,是,61,否
755000,6,2,2150,4505,1,0,3,7,1952,47.6514,-122.369,1740,4505,3,有,0.99,0.112451171,2014,Q2,是,62,是
700000,4,1.5,2470,6000,1.5,0,3,7,1940,47.6365,-122.391,2140,4000,2.666666667,有,0.86,0.165718949,2015,Q1,是,75,否
250000,4,2.75,1910,7700,1,0,4,7,1980,47.369,-122.17,1880,7875,1.454545455,有,18.25,0.503535928,2014,Q3,否,34,否
320000,3,2.5,2130,6969,2,0,3,7,2003,47.3655,-122.027,1670,9545,1.2,无,21.92,0.437399093,2014,Q2,否,11,否
754300,5,2.75,1800,4500,2,0,4,7,1939,47.6648,-122.358,1730,4500,1.818181818,有,0.71,0.097667578,2015,Q2,是,76,否
529888,4,2.5,3140,8455,2,0,3,8,2003,47.4866,-122.147,3140,7391,1.6,无,11.9,0.431467644,2015,Q1,否,12,否
432000,3,2.5,1920,9812,2,0,3,8,2000,47.7633,-122.243,1830,10534,1.2,无,9.09,0.275708061,2014,Q4,否,14,否
235000,3,1,1050,7670,1.5,0,5,7,1955,47.2046,-121.996,1220,7670,3,无,32.03,0.503535928,2015,Q1,否,60,否
994900,4,3.5,3695,6556,2,0,3,9,2014,47.683,-122.015,4160,6786,1.142857143,无,15.06,0.13224325,2015,Q1,否,1,否
489000,4,2.5,3910,8442,2,0,3,9,2000,47.3766,-122.027,2650,7576,1.6,有,21.32,0.437399093,2015,Q2,否,15,否
800000,4,2.75,3010,7427,2,0,3,8,2010,47.7068,-122.112,3000,4929,1.454545455,无,11.55,0.13224325,2015,Q2,否,5,否
370000,4,1.5,1370,9957,1,0,3,7,1972,47.7237,-122.181,1510,8088,2.666666667,有,9.2,0.128667689,2014,Q2,否,42,否
436000,4,2.75,2080,9600,1,0,3,8,1979,47.7149,-122.235,1880,9525,1.454545455,有,6.83,0.128667689,2014,Q4,否,35,否
395000,3,2.5,2250,3757,2,0,3,7,2006,47.4787,-122.129,2250,4556,1.2,无,12.88,0.437399093,2014,Q2,否,8,否
377691,5,1.75,2120,8399,1,0,4,7,1942,47.7621,-122.335,2120,8398,2.857142857,有,6.91,0.269137094,2014,Q2,是,72,否
370000,5,3,2220,5185,2,3,3,7,2003,47.543,-122.29,2340,6316,1.666666667,无,5.02,0.252091935,2015,Q2,是,12,否
515000,3,2.5,1440,4394,1,0,5,8,1987,47.5688,-122.019,1900,5893,1.2,无,14.4,0.240961112,2014,Q4,否,27,否
169000,3,1,910,7686,1,0,3,7,1969,47.3405,-122.288,1020,7686,3,无,18.87,0.501579779,2014,Q3,否,45,否
475000,3,1,1270,4268,1,0,3,7,1921,47.6848,-122.392,1310,4080,3,无,1.6,0.182273227,2015,Q1,是,94,否
420000,3,2.5,2480,6180,2,0,3,9,1999,47.4044,-122.208,2870,6180,1.2,无,15.32,0.503535928,2015,Q2,否,16,否
1300000,6,2.75,2630,9420,2,0,5,9,1900,47.6695,-122.337,1540,4969,2.181818182,有,1.45,0.073717834,2014,Q3,是,114,是
485000,3,2.25,1570,6810,1,0,3,8,1988,47.6176,-122.044,1620,6584,1.333333333,有,12.91,0.13224325,2015,Q1,否,27,否
270000,4,1,1900,8505,1,0,3,7,1956,47.4406,-122.196,1440,8505,4,有,13.24,0.444468731,2014,Q3,否,58,否
878000,4,2.5,3810,7728,2,0,3,9,2007,47.5925,-122.058,3290,7728,1.6,无,12.33,0.240961112,2015,Q2,否,8,否
590000,3,2.5,2290,4203,2,0,3,9,2001,47.5441,-122.172,2290,5089,1.2,无,8.4,0.393844328,2015,Q2,否,14,否
611900,1,2.25,1220,2100,2,2,4,8,1946,47.6703,-122.204,3150,6000,0.444444444,无,6.72,0.13224325,2014,Q4,否,35,是
240000,3,1.75,1100,7373,1,0,4,7,1968,47.3124,-122.183,1430,8415,1.714285714,无,21.72,0.503535928,2015,Q1,否,47,否
169000,3,1,890,7110,1,0,3,6,1957,47.4971,-122.261,1100,8375,3,无,8.45,0.363936509,2014,Q3,是,57,否
308000,3,2.5,2320,7140,2,0,3,8,1990,47.275,-122.295,2360,7955,1.2,无,23.36,0.501579779,2015,Q2,否,25,否
290256,3,2.25,1720,7885,2,0,3,8,1983,47.3136,-122.344,2340,7885,1.333333333,无,20.59,0.511431829,2014,Q3,否,31,否
279950,3,1.75,1530,8800,1,0,4,7,1967,47.4483,-122.158,1530,8690,1.714285714,有,13.66,0.437399093,2015,Q2,否,48,否
195000,3,1.75,1580,7875,1,0,3,7,1979,47.1958,-122.003,1560,8314,1.714285714,无,32.42,0.503535928,2014,Q3,否,35,否
478000,3,2.25,1640,3896,2,0,3,8,1994,47.5689,-122.006,1780,3999,1.333333333,无,15,0.393844328,2014,Q3,否,20,否
835000,3,2.25,2520,6690,2,2,5,8,1944,47.5705,-122.381,1990,5792,1.333333333,有,3.29,0.278412402,2014,Q3,是,24,否
639000,3,2.25,1400,2421,2,0,3,9,2005,47.695,-122.169,1500,2743,1.333333333,无,8.78,0.128667689,2015,Q2,否,10,否
220000,3,1.75,1900,7680,1,0,3,7,1959,47.5081,-122.266,2000,7740,1.714285714,有,7.66,0.337917536,2014,Q4,是,55,否
243500,2,1,900,5016,1,0,3,6,1948,47.542,-122.282,1420,5184,2,无,5.2,0.253329881,2015,Q1,是,67,否
750000,4,2.5,2980,4930,2,0,3,9,2000,47.5445,-122.12,2980,6099,1.6,有,10.48,0.393844328,2014,Q2,否,14,否
329000,4,2,1850,9126,1,0,5,7,1963,47.5009,-122.164,1730,9110,2,无,10.63,0.418648795,2015,Q1,否,52,否
525000,4,1,1570,4000,1.5,0,3,7,1920,47.6275,-122.321,1610,4000,4,无,1.02,0.074448803,2014,Q3,是,94,否
190000,2,1,670,3101,1,0,4,6,1948,47.5546,-122.274,1660,4100,2,无,4.56,0.240908993,2015,Q1,是,67,否
355000,3,2.5,2110,4038,2,0,4,8,1989,47.3875,-122.153,2110,3727,1.2,无,17.42,0.503535928,2014,Q3,否,25,否
678500,3,2.75,1210,3600,1.5,2,5,7,1910,47.6798,-122.354,1630,3910,1.090909091,无,1.34,0.117274206,2015,Q1,是,105,否
572000,3,2.75,2200,3885,2,0,3,8,2002,47.6171,-122.028,2710,6000,1.090909091,无,13.66,0.13224325,2014,Q3,否,12,否
710000,3,2,1780,9732,1,0,3,8,1967,47.5796,-122.229,1900,10200,1.5,无,4.84,0.240961112,2014,Q3,否,47,否
792500,3,1.5,1960,2400,2,0,3,8,1911,47.6423,-122.37,2090,4000,2,有,0.82,0.121377037,2014,Q4,是,103,否
285900,5,1.5,1690,7725,1.5,0,4,7,1961,47.3859,-122.288,1690,7739,3.333333333,无,15.74,0.501579779,2015,Q1,否,54,否
675000,3,2.25,2070,2833,2,2,3,8,1966,47.5543,-122.398,1940,3794,1.333333333,有,4.66,0.345904855,2014,Q4,是,48,是
500000,4,2,2330,7778,1,0,3,7,1961,47.7109,-122.323,1250,8160,2,有,3.92,0.145619626,2014,Q4,是,53,否
685000,3,2.5,1460,8800,1,0,4,7,1956,47.5895,-122.232,2200,8800,1.2,无,4.43,0.237698654,2014,Q4,否,58,否
648475,4,2.75,2250,5700,1,0,3,8,1951,47.6406,-122.344,1720,3850,1.454545455,有,0.59,0.093748747,2014,Q2,是,63,是
655000,6,5,2850,6600,2,0,3,7,1994,47.6813,-122.187,1870,9900,1.2,无,7.67,0.128667689,2015,Q2,否,21,否
895000,4,2.75,2640,4000,2,0,5,8,1925,47.6727,-122.297,1530,3740,1.454545455,有,2.75,0.059069096,2014,Q3,是,89,否
195000,3,1,1310,9554,1,0,3,7,1962,47.2949,-122.285,1310,9845,3,有,22.02,0.501579779,2015,Q2,否,53,否
368000,4,2.5,2720,7350,2,0,3,9,1989,47.3028,-122.35,2570,8336,1.6,无,21.34,0.511431829,2014,Q4,否,25,否
250000,3,2,1170,7258,1,0,3,7,1984,47.3333,-122.266,1410,7750,1.5,无,19.47,0.501579779,2014,Q2,否,30,否
278500,3,1.75,1390,8980,1,0,4,8,1985,47.2015,-122.005,1770,9085,1.714285714,无,32.03,0.503535928,2015,Q1,否,30,否
