销售日期,销售价格,卧室数,浴室数,居住面积,土地面积,楼层数,是否海景房,视野,成色,建筑设计水平,地上建筑面积,地下建筑面积,建筑年份,翻新年份,邮编,纬度,经度,附近15间房屋平均居住面积,附近15间房屋平均土地面积,每间卧室平均浴室数,有无地下室,距最近优质啤酒厂的距离,距海岸线的最近距离,距医院的交通距离
4/24/2015,222000.0,3,1.0,1460,8400,1.0,0.0,0.0,4,6,1460,0.0,1962,0.0,98023,47.3086,-122.365,1060,8563,3.0,0.0,20.95,1.423971975,0.507470721
2/16/2015,510000.0,5,3.25,3400,4499,2.0,0.0,0.0,3,8,2740,660.0,2005,0.0,98065,47.5385,-121.88,3400,6163,1.5384615384615383,1.0,21.21,8.392677145,0.418648795
5/16/2014,605000.0,2,1.0,910,3600,1.0,0.0,0.0,4,7,910,0.0,1909,0.0,98119,47.6341,-122.361,1720,3600,2.0,0.0,0.67,0.791914452,0.121585727
6/25/2014,725000.0,4,2.5,2490,5170,2.0,0.0,0.0,4,9,2490,0.0,2000,0.0,98052,47.6836,-122.162,2490,5170,1.6,0.0,8.84,2.1712265,0.13224325
6/12/2014,210000.0,4,1.5,1130,7840,1.0,0.0,0.0,4,7,1130,0.0,1970,0.0,98023,47.2986,-122.37700000000001,1690,7840,2.6666666666666665,0.0,21.68,1.39937126,0.508931224
7/29/2014,419900.0,4,2.5,2750,5767,2.0,0.0,0.0,3,9,2750,0.0,2005,0.0,98038,47.3595,-122.038,2800,5376,1.6,0.0,21.93,13.62755039,0.437399093
3/2/2015,410000.0,4,2.5,2240,4447,2.0,0.0,0.0,3,7,2240,0.0,2006,0.0,98059,47.4868,-122.15899999999999,2000,3800,1.6,0.0,11.51,2.378180979,0.43129619
7/14/2014,605000.0,2,2.0,1270,5500,1.5,0.0,0.0,4,8,1270,0.0,1921,0.0,98122,47.6121,-122.294,1870,4400,1.0,0.0,1.23,0.58207124,0.097272236
12/3/2014,738000.0,3,1.75,1520,5500,1.5,0.0,0.0,5,7,1520,0.0,1936,0.0,98116,47.5839,-122.383,2310,5500,1.7142857142857142,0.0,2.6,0.34978482,0.296002817
3/20/2015,303000.0,3,2.25,1340,873,3.0,0.0,0.0,3,8,1340,0.0,2009,0.0,98133,47.7325,-122.34299999999999,1340,1186,1.3333333333333333,0.0,4.85,1.417966751,0.210522063
7/23/2014,394950.0,3,2.5,1090,7700,1.0,0.0,0.0,4,7,1090,0.0,1957,0.0,98008,47.607,-122.12,1740,7700,1.2,0.0,9.36,0.393692582,0.13224325
9/2/2014,530000.0,4,3.0,2240,5580,2.0,0.0,0.0,5,7,1830,410.0,1949,0.0,98118,47.5598,-122.27,1530,4800,1.3333333333333333,1.0,4.35,0.20161298,0.23623277
5/13/2014,475000.0,4,2.5,3740,8700,1.0,0.0,0.0,3,10,2260,1480.0,2004,0.0,98058,47.4587,-122.117,2650,6333,1.6,1.0,14.27,5.111579121,0.437399093
6/17/2014,250000.0,4,2.5,1800,8100,2.0,0.0,0.0,3,7,1800,0.0,1998,0.0,98038,47.3611,-122.04700000000001,1590,8100,1.6,0.0,21.59,13.47148281,0.437399093
12/8/2014,180000.0,3,1.0,780,3540,1.0,0.0,0.0,2,6,780,0.0,1920,0.0,98118,47.565,-122.291,1260,3540,3.0,0.0,3.57,0.665325801,0.200576768
8/4/2014,443500.0,2,1.0,1330,4140,1.0,0.0,0.0,4,7,930,400.0,1919,1940.0,98115,47.6802,-122.306,1410,5100,2.0,1.0,2.79,1.084563721,0.07838180900000001
2/20/2015,430000.0,4,1.75,1570,7650,1.0,0.0,0.0,3,7,1100,470.0,1975,0.0,98052,47.6801,-122.10600000000001,1580,7650,2.2857142857142856,1.0,11.03,1.614289658,0.13224325
2/25/2015,460000.0,5,4.5,3100,7260,2.0,0.0,0.0,3,8,3100,0.0,1963,2000.0,98059,47.5004,-122.162,1650,7700,1.1111111111111112,0.0,10.72,1.90210331,0.418648795
3/12/2015,660000.0,3,3.5,2740,3785,2.0,0.0,0.0,3,9,2190,550.0,2001,0.0,98034,47.7195,-122.182,2060,3457,0.8571428571428571,1.0,9.0,1.801729564,0.128667689
4/21/2015,482500.0,3,2.0,1330,6490,1.0,0.0,0.0,4,7,1330,0.0,1954,0.0,98125,47.7181,-122.30799999999999,1580,7202,1.5,0.0,4.74,1.282749954,0.16029629
6/2/2014,305000.0,2,1.5,1140,2980,2.0,0.0,0.0,3,7,1140,0.0,1988,0.0,98029,47.5707,-122.01799999999999,1150,2981,1.3333333333333333,0.0,14.42,1.775991956,0.240961112
6/3/2014,835000.0,4,2.75,1550,4000,1.5,0.0,0.0,3,9,1550,0.0,1930,0.0,98105,47.6596,-122.28,2120,4000,1.4545454545454546,0.0,3.09,0.380711942,0.06139219
12/4/2014,237000.0,3,2.0,1290,7952,1.0,0.0,0.0,3,7,1290,0.0,1998,0.0,98030,47.3867,-122.19,1670,7280,1.5,0.0,16.76,7.938607209,0.503535928
11/26/2014,445000.0,2,1.5,1510,2001,2.0,0.0,0.0,4,8,1510,0.0,1985,0.0,98007,47.6211,-122.15299999999999,1510,2055,1.3333333333333333,0.0,7.83,2.2018805130000003,0.13224325
4/6/2015,710000.0,4,2.5,2720,8000,1.0,0.0,0.0,4,7,1360,1360.0,1955,0.0,98136,47.5237,-122.391,1790,8000,1.6,1.0,6.44,0.129458183,0.3782301320000001
8/21/2014,180000.0,3,1.0,840,5700,1.0,0.0,0.0,4,5,840,0.0,1945,0.0,98038,47.3948,-122.02799999999999,1430,12600,3.0,0.0,20.34,11.29220841,0.437399093
10/23/2014,280017.0,3,2.5,1850,8770,2.0,0.0,0.0,3,8,1850,0.0,1996,0.0,98022,47.2091,-122.009,2350,8606,1.2,0.0,31.47,17.69908236,0.503535928
5/15/2014,1260000.0,4,2.5,3200,7535,2.0,0.0,0.0,3,9,3200,0.0,2006,0.0,98105,47.666000000000004,-122.27600000000001,1650,6850,1.6,0.0,3.4,0.40788482,0.070556573
12/18/2014,420000.0,3,2.25,1800,9800,1.0,0.0,0.0,4,7,1300,500.0,1959,0.0,98028,47.7393,-122.244,1680,9545,1.3333333333333333,1.0,7.79,1.018184558,0.275708061
7/19/2014,205000.0,3,1.0,860,7467,1.0,0.0,0.0,3,6,860,0.0,1944,0.0,98178,47.4947,-122.23700000000001,1280,7467,3.0,0.0,9.04,0.854276681,0.386652689
7/11/2014,565000.0,4,1.75,2140,7102,1.0,0.0,0.0,4,7,1070,1070.0,1948,0.0,98177,47.7042,-122.37,1950,7102,2.2857142857142856,1.0,2.68,0.575874252,0.186354124
12/11/2014,287000.0,2,2.5,2410,7500,1.0,0.0,0.0,3,7,1550,860.0,1978,0.0,98023,47.3078,-122.374,1840,8800,0.8,1.0,21.03,1.32011374,0.508931224
9/23/2014,260000.0,4,1.75,1650,7276,1.0,0.0,0.0,3,7,1010,640.0,1977,0.0,98011,47.7721,-122.206,1840,8550,2.2857142857142856,1.0,10.67,2.46766485,0.275708061
2/6/2015,470000.0,4,1.75,1650,7276,1.0,0.0,0.0,3,7,1010,640.0,1977,0.0,98011,47.7721,-122.206,1840,8550,2.2857142857142856,1.0,10.67,2.46766485,0.275708061
9/5/2014,700000.0,3,2.5,2410,9916,2.0,0.0,0.0,4,10,2410,0.0,1989,0.0,98052,47.6911,-122.103,2310,8212,1.2,0.0,11.5,2.299004996,0.13224325
2/25/2015,249000.0,3,1.75,1520,7500,1.0,0.0,0.0,3,8,1520,0.0,1985,0.0,98092,47.2646,-122.219,2180,7506,1.7142857142857142,0.0,24.51,7.635876646,0.503535928
6/9/2014,568000.0,3,1.75,2050,3520,1.0,0.0,0.0,4,7,1070,980.0,1977,0.0,98136,47.5536,-122.399,2050,16083,1.7142857142857142,1.0,4.73,0.023303746,0.346292175
6/6/2014,500000.0,4,1.0,1720,4011,1.5,0.0,0.0,4,7,1720,0.0,1904,0.0,98107,47.6719,-122.396,1580,3784,4.0,0.0,0.83,0.322071938,0.159236887
11/26/2014,358000.0,5,2.5,2390,8775,1.0,0.0,0.0,4,7,1270,1120.0,1980,0.0,98058,47.4639,-122.17,1800,8000,2.0,1.0,12.45,3.204953489,0.437399093
5/28/2014,225000.0,3,2.5,1680,6755,2.0,0.0,0.0,3,8,1680,0.0,1994,0.0,98092,47.3293,-122.17,1860,7257,1.2,0.0,20.81,7.357922852000001,0.503535928
2/26/2015,275500.0,3,1.0,1060,7246,1.0,0.0,0.0,4,6,1060,0.0,1981,0.0,98056,47.4936,-122.165,1090,6694,3.0,0.0,10.98,1.90687607,0.418648795
2/2/2015,495000.0,3,2.5,1860,3150,2.0,0.0,0.0,3,8,1860,0.0,2001,0.0,98034,47.718999999999994,-122.182,2050,3375,1.2,0.0,8.98,1.778581019,0.128667689
3/26/2015,758800.0,5,2.25,1750,5000,1.0,0.0,0.0,3,8,960,790.0,1940,0.0,98105,47.6589,-122.27600000000001,2580,5000,2.2222222222222223,1.0,3.26,0.289802385,0.066023035
4/3/2015,280000.0,3,1.75,1480,8165,1.0,0.0,0.0,4,7,1480,0.0,1985,0.0,98042,47.3624,-122.079,1450,7939,1.7142857142857142,0.0,20.66,11.40980219,0.437399093
2/25/2015,380500.0,3,2.5,1900,7361,2.0,0.0,0.0,3,8,1900,0.0,1994,0.0,98055,47.4324,-122.191,2100,7361,1.2,0.0,13.85,4.813534723,0.444468731
8/5/2014,630000.0,4,2.5,1910,1502,3.0,0.0,0.0,3,8,1910,0.0,2014,0.0,98107,47.6747,-122.39299999999999,1520,3888,1.6,0.0,0.98,0.495073103,0.161365548
8/20/2014,875000.0,3,2.0,2010,4000,1.0,0.0,0.0,5,7,1210,800.0,1915,0.0,98103,47.6638,-122.329,1770,4000,1.5,1.0,1.24,0.738251587,0.053207225
4/3/2015,457500.0,3,1.0,960,4600,1.5,0.0,0.0,4,6,960,0.0,1927,0.0,98118,47.5553,-122.286,1380,5175,3.0,0.0,4.28,1.081062848,0.223966238
11/19/2014,900000.0,2,1.0,1240,5500,1.0,0.0,0.0,3,7,1240,0.0,1954,0.0,98102,47.6461,-122.31700000000001,2080,4400,2.0,0.0,1.3,0.042032683,0.040922682
10/28/2014,235000.0,2,2.0,870,6450,1.0,0.0,0.0,4,6,740,130.0,1954,0.0,98118,47.5354,-122.27799999999999,1640,5775,1.0,1.0,5.7,0.657928712,0.271278587
8/27/2014,355000.0,3,3.0,1850,9600,1.0,0.0,0.0,3,7,1230,620.0,1981,0.0,98028,47.7717,-122.25,1970,10000,1.0,1.0,9.32,0.988774159,0.295235949
6/6/2014,1300000.0,4,4.0,4270,6002,2.0,0.0,3.0,3,10,3180,1090.0,2004,0.0,98029,47.5443,-121.994,4280,5942,1.0,1.0,15.97,3.183613247,0.418648795
9/29/2014,467500.0,3,1.75,2260,8512,1.0,0.0,0.0,3,7,1130,1130.0,1948,0.0,98125,47.7129,-122.304,2240,8040,1.7142857142857142,1.0,4.6,1.231277393,0.149226524
11/25/2014,500000.0,4,4.5,2690,7350,1.5,0.0,0.0,5,7,2690,0.0,1949,0.0,98125,47.7062,-122.311,1660,9000,0.8888888888888888,0.0,4.05,1.883246556,0.130427599
4/16/2015,995000.0,4,3.5,2780,9550,2.0,0.0,4.0,5,10,2530,250.0,1978,0.0,98166,47.45399999999999,-122.37299999999999,2724,10634,1.1428571428571428,1.0,10.97,0.07613444,0.515229832
8/27/2014,277000.0,3,1.0,1140,8144,1.0,0.0,0.0,3,7,1140,0.0,1956,0.0,98155,47.7464,-122.31700000000001,1150,8144,3.0,0.0,6.18,1.567936039,0.222944985
12/17/2014,630000.0,4,2.25,2900,9680,2.0,0.0,0.0,3,7,1990,910.0,1947,0.0,98125,47.7037,-122.30799999999999,1850,7540,1.7777777777777777,1.0,4.03,1.804680221,0.127321869
1/22/2015,170000.0,2,1.0,1240,9900,1.0,0.0,0.0,3,7,940,300.0,1950,0.0,98168,47.4862,-122.32600000000001,1050,9375,2.0,1.0,8.71,1.642779164,0.408489859
6/10/2014,165000.0,3,1.0,970,6600,1.0,0.0,0.0,3,7,970,0.0,1965,0.0,98168,47.4836,-122.33200000000001,1200,6600,3.0,0.0,8.87,1.355633749,0.408316819
8/6/2014,304000.0,2,1.5,950,676,2.0,0.0,0.0,3,7,850,100.0,2003,0.0,98144,47.6005,-122.306,950,1280,1.3333333333333333,1.0,1.08,0.925227573,0.117816442
10/16/2014,369000.0,3,1.5,2110,5195,1.0,0.0,0.0,3,7,1210,900.0,1959,0.0,98118,47.5283,-122.286,1950,5195,2.0,1.0,6.05,1.097420517,0.291238701
10/7/2014,779950.0,4,2.75,2990,4298,2.0,0.0,0.0,3,9,2990,0.0,2014,0.0,98052,47.7101,-122.10799999999999,2990,4837,1.4545454545454546,0.0,11.81,3.631619365,0.13224325
12/23/2014,292500.0,4,2.5,1860,8709,2.0,0.0,0.0,3,8,1860,0.0,1994,0.0,98092,47.3289,-122.17,1990,6825,1.6,0.0,20.83,7.363377253999999,0.503535928
3/23/2015,500007.0,2,1.75,1820,6050,1.0,0.0,0.0,3,7,910,910.0,1950,0.0,98115,47.6928,-122.323,1730,6050,1.1428571428571428,1.0,3.01,0.807832952,0.105388912
4/29/2015,449999.0,4,2.5,1950,4947,2.0,0.0,0.0,3,8,1950,0.0,2000,0.0,98056,47.5042,-122.193,1760,5611,1.6,0.0,9.57,0.42751961,0.404796656
6/27/2014,355000.0,4,2.5,1890,7867,2.0,0.0,0.0,3,8,1890,0.0,1996,0.0,98038,47.3788,-122.031,2250,7867,1.6,0.0,21.09,12.35513791,0.437399093
11/25/2014,258000.0,4,3.0,2710,7199,1.0,0.0,0.0,4,7,1710,1000.0,1967,0.0,98030,47.3789,-122.213,2070,9271,1.3333333333333333,1.0,16.92,5.216913502,0.503535928
7/2/2014,123000.0,2,1.0,1050,6600,1.5,0.0,0.0,3,6,1050,0.0,1964,0.0,98168,47.4828,-122.324,1330,6600,2.0,0.0,8.95,1.732130034,0.40862133
7/30/2014,520000.0,3,2.25,1210,1250,3.0,0.0,0.0,3,8,1210,0.0,2014,0.0,98107,47.6722,-122.384,1780,5000,1.3333333333333333,0.0,0.69,0.397669533,0.146112372
7/30/2014,425000.0,3,1.0,980,4800,1.5,0.0,0.0,3,7,980,0.0,1926,0.0,98118,47.5663,-122.274,2030,7200,3.0,0.0,3.87,0.147635225,0.216390489
12/5/2014,438000.0,5,2.5,1990,6840,2.0,0.0,0.0,4,7,1990,0.0,1974,0.0,98034,47.7162,-122.166,1990,7150,2.0,0.0,9.53,2.370292398,0.128667689
6/16/2014,375000.0,4,2.0,1240,3000,1.0,0.0,0.0,3,7,1040,200.0,1908,0.0,98122,47.6076,-122.29799999999999,1480,3500,2.0,1.0,1.1,0.747271591,0.104550375
4/29/2015,337500.0,3,2.25,1530,6600,1.0,0.0,0.0,4,7,1240,290.0,1968,0.0,98055,47.461999999999996,-122.18799999999999,1500,7700,1.3333333333333333,1.0,12.11,2.950217058,0.437399093
9/30/2014,300000.0,4,2.25,2080,7700,1.0,0.0,0.0,3,7,1450,630.0,1968,0.0,98058,47.4349,-122.17,1900,7980,1.7777777777777777,1.0,14.15,5.052647172,0.437399093
7/28/2014,627000.0,5,3.25,3570,5425,2.0,0.0,0.0,3,7,3570,0.0,2005,0.0,98075,47.5933,-122.007,2690,5347,1.5384615384615383,0.0,14.7,2.934462501,0.240961112
10/22/2014,1400000.0,5,4.25,4230,6907,2.0,0.0,0.0,3,10,3450,780.0,2008,0.0,98033,47.6866,-122.205,2650,8076,1.1764705882352942,1.0,7.0,0.55763529,0.128667689
6/18/2014,325000.0,3,2.75,2200,7000,1.0,0.0,0.0,4,7,1280,920.0,1977,0.0,98058,47.4574,-122.169,1670,7000,1.0909090909090908,1.0,12.85,3.626905331,0.437399093
9/23/2014,315000.0,4,2.5,2740,8400,1.5,0.0,2.0,3,8,2740,0.0,1993,0.0,98022,47.1947,-122.008,2030,8638,1.6,0.0,32.38,18.30294057,0.503535928
4/3/2015,560000.0,3,2.75,1370,1193,3.0,0.0,0.0,3,8,1370,0.0,2003,0.0,98107,47.67,-122.39200000000001,1320,1180,1.0909090909090908,0.0,0.66,0.18316723,0.150007903
8/12/2014,444000.0,4,3.0,2800,7198,2.0,0.0,0.0,3,8,2800,0.0,2002,0.0,98038,47.3538,-122.01299999999999,3610,7845,1.3333333333333333,0.0,22.96,14.20772804,0.437399093
5/7/2015,325000.0,3,1.5,1060,7488,1.0,0.0,0.0,5,7,1060,0.0,1977,0.0,98106,47.5549,-122.35600000000001,1300,6780,2.0,0.0,3.95,2.031364914,0.283928257
9/16/2014,118125.0,2,1.0,790,7153,1.0,0.0,0.0,4,6,790,0.0,1944,0.0,98168,47.4869,-122.324,810,7128,2.0,0.0,8.67,1.740833829,0.39924418
1/14/2015,212000.0,2,1.0,790,7153,1.0,0.0,0.0,4,6,790,0.0,1944,0.0,98168,47.4869,-122.324,810,7128,2.0,0.0,8.67,1.740833829,0.39924418
3/9/2015,428900.0,4,2.5,2820,5056,2.0,0.0,0.0,3,9,2820,0.0,2006,0.0,98038,47.3591,-122.038,2820,5150,1.6,0.0,21.95,13.65496994,0.437399093
1/23/2015,510000.0,3,2.0,1850,9600,1.0,0.0,0.0,3,7,1850,0.0,1968,1998.0,98011,47.7671,-122.225,1770,9600,1.5,0.0,9.86,1.519187106,0.275708061
5/23/2014,416000.0,3,1.5,1110,9762,1.0,0.0,0.0,4,7,1110,0.0,1963,0.0,98052,47.676,-122.15,1900,9720,2.0,0.0,9.07,2.19529188,0.13224325
2/27/2015,204000.0,3,1.5,1460,7140,1.0,0.0,0.0,4,7,980,480.0,1980,0.0,98031,47.3954,-122.191,1400,8572,2.0,1.0,16.19,7.336518502,0.503535928
8/26/2014,1050000.0,4,3.0,3560,4000,3.0,0.0,2.0,3,9,2970,590.0,1996,0.0,98112,47.6265,-122.3,1190,4000,1.3333333333333333,1.0,1.34,1.051375481,0.060226236
1/30/2015,350000.0,2,1.0,840,5551,1.0,0.0,0.0,3,6,840,0.0,1952,0.0,98118,47.5354,-122.28,1270,4652,2.0,0.0,5.66,0.7507950059999999,0.268266862
6/10/2014,659500.0,3,1.75,1820,5500,1.0,0.0,0.0,4,8,1620,200.0,1957,0.0,98115,47.6737,-122.28299999999999,2330,6050,1.7142857142857142,1.0,3.33,1.173855679,0.07721362
7/8/2014,308950.0,4,2.5,1920,8562,2.0,0.0,2.0,4,7,1920,0.0,1994,0.0,98022,47.1932,-122.008,1820,8628,1.6,0.0,32.47,18.36384517,0.503535928
5/1/2015,410000.0,3,2.0,1750,2550,1.0,0.0,0.0,3,7,1750,0.0,1955,0.0,98133,47.7329,-122.34299999999999,1370,1533,1.5,0.0,4.87,1.4229120990000002,0.210937487
10/16/2014,710000.0,4,3.0,2750,7500,1.0,0.0,0.0,5,8,1630,1120.0,1966,0.0,98177,47.7134,-122.361,2440,7500,1.3333333333333333,1.0,3.36,0.745838815,0.192098481
4/28/2015,175000.0,1,1.0,620,8685,1.0,0.0,0.0,4,5,620,0.0,1976,0.0,98198,47.4095,-122.29,1300,12150,1.0,0.0,14.11,2.00375259,0.501579779
10/9/2014,606400.0,3,3.0,1800,5000,1.5,0.0,2.0,3,8,1500,300.0,1929,0.0,98119,47.6475,-122.37100000000001,1670,5000,1.0,1.0,1.16,0.47144875,0.118906023
5/28/2014,245100.0,3,1.75,1300,7958,1.0,0.0,0.0,3,7,1300,0.0,1996,0.0,98092,47.3162,-122.194,1640,8698,1.7142857142857142,0.0,21.32,6.523907632,0.503535928
5/7/2015,415000.0,3,1.5,1740,9046,1.0,0.0,0.0,3,7,1740,0.0,1956,0.0,98028,47.7402,-122.255,1830,9513,2.0,0.0,7.55,0.472483,0.274214155
7/9/2014,1070000.0,4,3.75,4260,9800,2.0,0.0,0.0,3,10,4260,0.0,2008,0.0,98033,47.6739,-122.17200000000001,1950,8970,1.0666666666666669,0.0,8.11,1.58040201,0.13224325
5/12/2015,440000.0,3,1.0,1040,4000,1.0,0.0,0.0,3,7,1040,0.0,1950,0.0,98122,47.6178,-122.292,1170,4000,3.0,0.0,1.37,0.555553241,0.08527966099999999
4/23/2015,485000.0,3,1.0,1260,7250,1.0,0.0,2.0,3,7,960,300.0,1940,0.0,98115,47.6947,-122.311,1540,7250,3.0,1.0,3.51,1.234646575,0.1041894
7/24/2014,295000.0,3,1.0,830,3386,1.0,0.0,0.0,3,6,830,0.0,1942,0.0,98133,47.7027,-122.355,1300,3844,3.0,0.0,2.71,1.455683548,0.161137873
12/16/2014,767500.0,2,1.75,2210,9374,1.0,0.0,3.0,4,8,1560,650.0,1951,0.0,98107,47.6634,-122.359,2140,5640,1.1428571428571428,1.0,0.68,0.6338997270000001,0.095853529
9/17/2014,1160000.0,4,2.5,2790,5450,2.0,0.0,0.0,3,10,1930,860.0,1925,0.0,98112,47.6453,-122.303,2320,5450,1.6,1.0,1.95,0.120437873,0.015857529
6/19/2014,506000.0,2,1.0,1570,8210,1.0,0.0,0.0,4,8,1150,420.0,1952,0.0,98177,47.7221,-122.37100000000001,1680,8196,2.0,1.0,3.92,0.244248782,0.224453553
12/11/2014,654000.0,3,2.5,2570,5500,1.0,0.0,0.0,4,7,1320,1250.0,1961,0.0,98199,47.6417,-122.397,1460,6250,1.2,1.0,1.29,0.629915931,0.169418157
9/11/2014,710000.0,2,1.0,1210,6000,1.0,0.0,0.0,4,7,1000,210.0,1942,0.0,98199,47.6482,-122.402,1840,6000,2.0,1.0,1.02,0.872015012,0.171303714
8/11/2014,620000.0,4,2.25,1530,7845,1.0,0.0,0.0,4,7,1030,500.0,1981,0.0,98027,47.5589,-122.08200000000001,1710,7627,1.7777777777777777,1.0,11.74,0.112152258,0.393844328
6/30/2014,550000.0,3,2.25,1720,9600,1.0,0.0,0.0,4,7,1220,500.0,1967,0.0,98052,47.6581,-122.126,1720,9600,1.3333333333333333,1.0,9.6,0.601860317,0.13224325
10/2/2014,353000.0,3,1.75,2190,7021,1.0,0.0,2.0,4,7,1390,800.0,1953,0.0,98178,47.5033,-122.23200000000001,2180,7155,1.7142857142857142,1.0,8.61,0.21600942,0.379665961
1/28/2015,279900.0,3,2.0,1410,6600,1.0,0.0,0.0,4,7,1410,0.0,1990,0.0,98042,47.3596,-122.089,1750,7150,1.5,0.0,20.57,11.35021735,0.437399093
9/10/2014,375000.0,4,2.5,1900,9428,2.0,0.0,0.0,3,8,1900,0.0,1978,0.0,98028,47.7628,-122.244,1830,10480,1.6,0.0,9.03,0.602853865,0.275708061
6/17/2014,547000.0,4,1.0,1720,2800,1.5,0.0,0.0,4,7,1200,520.0,1926,0.0,98115,47.6743,-122.29899999999999,1530,3500,4.0,1.0,2.74,1.407408329,0.05962886200000001
6/19/2014,285000.0,3,1.0,1210,4731,1.5,0.0,0.0,3,7,1210,0.0,1901,0.0,98117,47.6865,-122.397,1450,5264,3.0,0.0,1.82,0.298806895,0.192651755
5/20/2014,570000.0,2,1.75,1540,4025,1.0,0.0,0.0,4,7,1190,350.0,1908,0.0,98116,47.5876,-122.391,1950,4420,1.1428571428571428,1.0,2.71,0.231398636,0.314605763
3/24/2015,409000.0,3,2.5,2740,9168,2.0,0.0,0.0,3,9,2740,0.0,1991,0.0,98042,47.3835,-122.148,2690,10554,1.2,0.0,17.77,8.686935295,0.503535928
6/8/2014,260000.0,4,2.5,1811,4381,2.0,0.0,0.0,3,8,1811,0.0,2007,0.0,98055,47.45399999999999,-122.19,1811,4150,1.6,0.0,12.55,3.377404825,0.437399093
9/16/2014,348000.0,4,2.5,2720,7697,1.0,0.0,0.0,4,8,2120,600.0,1987,0.0,98058,47.4391,-122.161,2340,7700,1.6,1.0,14.12,4.933724108,0.437399093
8/6/2014,389000.0,4,1.0,1520,9800,1.5,0.0,0.0,4,7,1520,0.0,1971,0.0,98034,47.7303,-122.236,1540,7700,4.0,0.0,7.55,1.212456205,0.275708061
12/17/2014,445000.0,4,2.75,2160,7200,1.0,0.0,0.0,4,7,1220,940.0,1976,0.0,98034,47.7177,-122.22399999999999,1790,7614,1.4545454545454546,1.0,7.35,0.965026631,0.128667689
7/21/2014,400000.0,3,1.75,1390,4602,1.0,0.0,0.0,3,7,930,460.0,1981,0.0,98117,47.6944,-122.366,1230,4800,1.7142857142857142,1.0,2.03,1.170629002,0.158812665
9/15/2014,302000.0,4,2.5,1740,7895,2.0,0.0,0.0,3,7,1740,0.0,1999,0.0,98001,47.3401,-122.28200000000001,1720,6813,1.6,0.0,18.92,2.074340186,0.501579779
10/21/2014,798000.0,3,2.5,2849,9588,2.0,0.0,0.0,3,10,2849,0.0,2001,0.0,98074,47.6487,-122.079,3190,8897,1.2,0.0,11.54,0.365156928,0.13224325
7/24/2014,335000.0,2,1.0,1440,8842,1.0,0.0,0.0,3,7,840,600.0,1950,0.0,98155,47.7443,-122.325,1650,8461,2.0,1.0,5.9,1.879533973,0.222166184
1/7/2015,585000.0,4,2.5,3000,6892,2.0,0.0,0.0,3,8,3000,0.0,2005,0.0,98072,47.7623,-122.165,3000,6589,1.6,0.0,11.45,4.66210356,0.275708061
12/1/2014,555000.0,4,2.25,1720,2300,1.0,0.0,0.0,3,7,860,860.0,1940,2014.0,98116,47.5762,-122.412,1720,4680,1.7777777777777777,1.0,3.96,0.212133449,0.331113837
2/18/2015,295000.0,3,2.5,1500,3060,2.0,0.0,0.0,3,7,1500,0.0,1994,0.0,98006,47.5605,-122.117,2700,7734,1.2,0.0,10.16,1.002913013,0.240961112
6/18/2014,265000.0,4,1.5,2050,7100,1.0,0.0,0.0,3,7,1050,1000.0,1963,0.0,98001,47.3395,-122.28,1950,7350,2.6666666666666665,1.0,18.97,2.17669713,0.501579779
1/5/2015,330000.0,4,2.0,1180,7275,1.0,0.0,0.0,3,7,1180,0.0,1965,0.0,98034,47.7301,-122.2,1210,7275,2.0,0.0,8.75,1.950503905,0.275708061
2/18/2015,286000.0,4,1.5,1600,5750,2.0,0.0,0.0,4,6,1600,0.0,1902,0.0,98118,47.5437,-122.28,1690,5750,2.6666666666666665,0.0,5.13,0.8767954259999999,0.252689524
3/31/2015,305000.0,3,2.5,1260,895,3.0,0.0,0.0,3,7,1160,0.0,2009,0.0,98133,47.7072,-122.336,1190,1095,1.2,0.0,3.37,1.544192217,0.148627076
4/3/2015,970000.0,2,1.0,1290,5376,1.0,0.0,0.0,3,6,1290,0.0,1945,0.0,98115,47.6966,-122.315,1180,5376,2.0,0.0,3.47,1.21545547,0.110836185
12/2/2014,355000.0,3,1.75,2370,9750,1.0,0.0,0.0,4,7,1280,1090.0,1979,0.0,98045,47.4459,-121.773,1230,9775,1.7142857142857142,1.0,28.08,15.5290221,0.437399093
10/10/2014,469950.0,5,2.5,2310,8303,1.0,0.0,0.0,3,7,1300,1010.0,1975,0.0,98034,47.7212,-122.211,1930,8303,2.0,1.0,7.97,1.215611756,0.128667689
5/2/2014,435000.0,4,1.0,1450,8800,1.0,0.0,0.0,4,7,1450,0.0,1954,0.0,98006,47.5746,-122.135,1260,8942,4.0,0.0,9.05,1.110556106,0.240961112
9/22/2014,363500.0,4,2.5,2680,7700,2.0,0.0,0.0,4,8,2680,0.0,1990,0.0,98031,47.4094,-122.17,2400,7700,1.6,0.0,15.71,6.597995169,0.503535928
5/23/2014,595000.0,2,1.5,1030,4500,1.0,0.0,0.0,3,7,830,200.0,1924,0.0,98109,47.6455,-122.352,1250,4000,1.3333333333333333,1.0,0.44,0.158533443,0.0862753
4/8/2015,295000.0,2,1.0,670,7952,1.0,0.0,0.0,4,6,670,0.0,1942,0.0,98146,47.5124,-122.37200000000001,1080,9525,2.0,0.0,6.97,0.998445515,0.387414438
12/15/2014,1250000.0,5,2.5,3370,8113,2.0,0.0,0.0,3,9,3370,0.0,2005,0.0,98004,47.5812,-122.196,2470,8113,2.0,0.0,6.2,0.16797039600000002,0.240961112
